Age,Temperature,Year
560352.0,-5.43,-558402
560625.0,-5.21,-558675
560890.0,-5.0,-558940
561149.0,-4.65,-559199
561404.0,-4.49,-559454
561649.0,-4.64,-559699
561889.0,-4.07,-559939
562130.0,-4.0,-560180
562357.0,-3.7,-560407
562582.0,-3.66,-560632
562799.0,-3.4,-560849
563015.0,-3.33,-561065
563225.0,-3.06,-561275
563433.0,-3.22,-561483
563636.0,-2.81,-561686
563841.0,-2.87,-561891
564039.0,-2.59,-562089
564238.0,-2.49,-562288
564432.0,-2.21,-562482
564627.0,-2.58,-562677
564815.0,-2.05,-562865
564994.0,-2.07,-563044
565179.0,-2.21,-563229
565365.0,-2.27,-563415
565554.0,-2.08,-563604
565745.0,-1.63,-563795
565933.0,-1.82,-563983
566114.0,-1.84,-564164
566298.0,-1.89,-564348
566484.0,-1.8,-564534
566671.0,-2.02,-564721
566857.0,-1.44,-564907
567047.0,-1.87,-565097
567231.0,-1.42,-565281
567420.0,-1.22,-565470
567602.0,-1.68,-565652
567781.0,-1.93,-565831
567969.0,-1.44,-566019
568161.0,-1.54,-566211
568346.0,-1.38,-566396
568532.0,-1.59,-566582
568716.0,-1.51,-566766
568905.0,-1.77,-566955
569093.0,-1.49,-567143
569285.0,-1.09,-567335
569474.0,-1.47,-567524
569656.0,-1.42,-567706
569845.0,-1.64,-567895
570034.0,-1.48,-568084
570228.0,-1.5,-568278
570419.0,-1.61,-568469
570612.0,-1.48,-568662
570807.0,-1.42,-568857
571001.0,-1.49,-569051
571194.0,-1.45,-569244
571390.0,-1.38,-569440
571585.0,-1.44,-569635
571780.0,-1.69,-569830
571977.0,-1.51,-570027
572178.0,-1.79,-570228
572378.0,-1.86,-570428
572583.0,-1.43,-570633
572790.0,-1.53,-570840
572991.0,-1.32,-571041
573193.0,-2.15,-571243
573392.0,-1.63,-571442
573608.0,-1.35,-571658
573814.0,-1.29,-571864
574016.0,-1.76,-572066
574217.0,-1.31,-572267
574428.0,-1.41,-572478
574631.0,-1.23,-572681
574837.0,-1.22,-572887
575040.0,-1.37,-573090
575244.0,-0.99,-573294
575452.0,-1.14,-573502
575654.0,-1.42,-573704
575861.0,-1.62,-573911
576076.0,-1.73,-574126
576297.0,-1.73,-574347
576523.0,-2.11,-574573
576749.0,-1.95,-574799
576981.0,-1.83,-575031
577214.0,-1.87,-575264
577447.0,-2.27,-575497
577684.0,-1.95,-575734
577932.0,-1.83,-575982
578166.0,-1.71,-576216
578402.0,-1.36,-576452
578645.0,-0.92,-576695
578883.0,-1.08,-576933
579114.0,-1.1,-577164
579352.0,-1.06,-577402
579592.0,-1.16,-577642
579836.0,-1.07,-577886
580084.0,-1.46,-578134
580335.0,-2.31,-578385
580598.0,-3.04,-578648
580878.0,-2.81,-578928
581193.0,-3.45,-579243
581507.0,-4.1,-579557
581846.0,-4.23,-579896
582213.0,-4.81,-580263
582592.0,-5.72,-580642
582999.0,-6.31,-581049
583449.0,-7.03,-581499
583928.0,-6.89,-581978
584446.0,-5.9,-582496
584984.0,-5.75,-583034
585485.0,-6.1,-583535
585990.0,-5.49,-584040
586521.0,-6.52,-584571
587034.0,-6.73,-585084
587620.0,-6.11,-585670
588205.0,-5.18,-586255
588778.0,-4.62,-586828
589314.0,-4.05,-587364
589830.0,-3.48,-587880
590337.0,-3.47,-588387
590816.0,-4.99,-588866
591301.0,-5.92,-589351
591862.0,-5.68,-589912
592474.0,-5.3,-590524
593083.0,-5.09,-591133
593666.0,-4.63,-591716
594256.0,-4.32,-592306
594821.0,-3.89,-592871
595401.0,-4.42,-593451
595959.0,-5.44,-594009
596546.0,-6.31,-594596
597190.0,-6.7,-595240
597892.0,-6.42,-595942
598667.0,-5.54,-596717
599400.0,-5.35,-597450
600096.0,-4.99,-598146
600791.0,-5.18,-598841
601487.0,-4.23,-599537
602124.0,-4.33,-600174
602788.0,-4.19,-600838
603474.0,-4.22,-601524
604150.0,-3.92,-602200
604834.0,-3.51,-602884
605507.0,-3.47,-603557
606161.0,-3.21,-604211
606819.0,-2.94,-604869
607474.0,-2.35,-605524
608079.0,-2.01,-606129
608674.0,-1.74,-606724
609269.0,-1.37,-607319
609854.0,-1.09,-607904
610425.0,-1.26,-608475
610985.0,-1.47,-609035
611541.0,-1.43,-609591
612130.0,-1.46,-610180
612717.0,-1.04,-610767
613310.0,-1.35,-611360
613878.0,-1.04,-611928
614466.0,-1.3,-612516
615060.0,-0.97,-613110
615672.0,-1.28,-613722
616273.0,-1.46,-614323
616895.0,-1.94,-614945
617533.0,-2.28,-615583
618205.0,-1.79,-616255
618904.0,-2.29,-616954
619576.0,-2.38,-617626
620278.0,-1.96,-618328
620950.0,-1.95,-619000
621644.0,-2.59,-619694
622342.0,-2.52,-620392
623054.0,-2.84,-621104
623796.0,-2.63,-621846
624562.0,-2.69,-622612
625316.0,-2.2,-623366
626073.0,-3.19,-624123
626800.0,-4.42,-624850
627597.0,-5.54,-625647
628490.0,-7.17,-626540
629486.0,-8.37,-627536
630645.0,-8.72,-628695
631964.0,-8.8,-630014
633312.0,-8.24,-631362
634676.0,-8.9,-632726
635956.0,-8.92,-634006
637310.0,-8.39,-635360
638664.0,-8.68,-636714
639948.0,-8.84,-637998
641262.0,-8.86,-639312
642589.0,-8.21,-640639
643907.0,-7.73,-641957
645119.0,-7.68,-643169
646222.0,-7.71,-644272
647328.0,-7.82,-645378
648431.0,-7.46,-646481
649522.0,-7.07,-647572
650556.0,-7.47,-648606
651553.0,-7.29,-649603
652589.0,-7.72,-650639
653588.0,-7.92,-651638
654607.0,-7.58,-652657
655611.0,-6.87,-653661
656550.0,-6.71,-654600
657420.0,-7.38,-655470
658255.0,-7.52,-656305
659093.0,-8.36,-657143
659970.0,-8.02,-658020
660865.0,-8.64,-658915
661743.0,-8.3,-659793
662653.0,-8.0,-660703
663513.0,-7.82,-661563
664289.0,-8.42,-662339
665075.0,-8.94,-663125
665887.0,-9.05,-663937
666722.0,-9.03,-664772
667546.0,-8.95,-665596
668348.0,-8.89,-666398
669129.0,-8.31,-667179
669852.0,-7.24,-667902
670509.0,-7.28,-668559
671102.0,-7.62,-669152
671706.0,-8.16,-669756
672290.0,-8.25,-670340
672908.0,-7.99,-670958
673520.0,-7.68,-671570
674132.0,-7.51,-672182
674722.0,-7.05,-672772
675293.0,-6.54,-673343
675849.0,-5.94,-673899
676364.0,-5.89,-674414
676871.0,-6.71,-674921
677330.0,-7.34,-675380
677788.0,-6.9,-675838
678267.0,-5.65,-676317
678780.0,-4.67,-676830
679269.0,-5.15,-677319
679721.0,-5.95,-677771
680122.0,-6.46,-678172
680542.0,-7.02,-678592
680987.0,-7.34,-679037
681449.0,-6.95,-679499
681935.0,-6.02,-679985
682433.0,-5.58,-680483
682912.0,-5.2,-680962
683371.0,-5.34,-681421
683792.0,-5.46,-681842
684198.0,-5.23,-682248
684610.0,-4.83,-682660
685025.0,-4.68,-683075
685431.0,-4.62,-683481
685823.0,-4.61,-683873
686211.0,-4.41,-684261
686589.0,-4.07,-684639
686965.0,-3.97,-685015
687342.0,-3.73,-685392
687708.0,-3.5,-685758
688070.0,-3.44,-686120
688435.0,-3.36,-686485
688786.0,-3.5,-686836
689136.0,-3.7,-687186
689486.0,-3.35,-687536
689836.0,-3.14,-687886
690193.0,-3.05,-688243
690540.0,-3.05,-688590
690880.0,-2.59,-688930
691219.0,-2.51,-689269
691562.0,-2.75,-689612
691888.0,-2.7,-689938
692210.0,-2.5,-690260
692539.0,-2.39,-690589
692871.0,-2.04,-690921
693188.0,-1.6,-691238
693514.0,-1.55,-691564
693830.0,-1.86,-691880
694129.0,-1.82,-692179
694439.0,-2.08,-692489
694761.0,-2.0,-692811
695072.0,-1.94,-693122
695392.0,-1.83,-693442
695713.0,-1.92,-693763
696030.0,-1.77,-694080
696351.0,-1.85,-694401
696673.0,-2.07,-694723
696992.0,-1.86,-695042
697310.0,-1.69,-695360
697637.0,-1.94,-695687
697970.0,-1.88,-696020
698299.0,-1.84,-696349
698634.0,-1.92,-696684
698974.0,-2.26,-697024
699317.0,-2.55,-697367
699665.0,-2.49,-697715
700027.0,-2.75,-698077
700404.0,-2.45,-698454
700784.0,-2.31,-698834
701177.0,-2.16,-699227
701564.0,-1.77,-699614
701952.0,-2.02,-700002
702339.0,-2.4,-700389
702719.0,-2.49,-700769
703114.0,-2.36,-701164
703529.0,-2.45,-701579
703956.0,-2.78,-702006
704384.0,-3.05,-702434
704825.0,-3.21,-702875
705287.0,-3.21,-703337
705770.0,-3.46,-703820
706270.0,-3.75,-704320
706780.0,-3.7,-704830
707312.0,-3.67,-705362
707870.0,-3.56,-705920
708436.0,-3.5,-706486
709011.0,-4.02,-707061
709591.0,-3.88,-707641
710178.0,-4.06,-708228
710806.0,-4.0,-708856
711436.0,-4.05,-709486
712087.0,-4.19,-710137
712743.0,-4.29,-710793
713410.0,-3.9,-711460
714092.0,-4.02,-712142
714808.0,-4.23,-712858
715479.0,-5.2,-713529
716162.0,-5.26,-714212
716860.0,-5.59,-714910
717625.0,-6.23,-715675
718378.0,-6.47,-716428
719147.0,-6.92,-717197
720001.0,-7.13,-718051
720764.0,-7.9,-718814
721643.0,-8.77,-719693
722534.0,-8.32,-720584
723478.0,-7.14,-721528
724233.0,-5.75,-722283
724982.0,-5.18,-723032
725802.0,-5.07,-723852
726535.0,-6.1,-724585
727213.0,-5.96,-725263
727948.0,-6.05,-725998
728662.0,-5.83,-726712
729369.0,-5.69,-727419
730050.0,-5.31,-728100
730709.0,-5.23,-728759
731331.0,-5.28,-729381
731946.0,-4.85,-729996
732602.0,-4.2,-730652
733241.0,-3.79,-731291
733803.0,-3.93,-731853
734327.0,-3.95,-732377
734843.0,-4.15,-732893
735336.0,-3.99,-733386
735855.0,-3.72,-733905
736355.0,-4.03,-734405
736837.0,-4.47,-734887
737354.0,-4.52,-735404
737809.0,-4.76,-735859
738294.0,-5.38,-736344
738799.0,-5.62,-736849
739277.0,-6.27,-737327
739778.0,-7.16,-737828
740294.0,-8.08,-738344
740867.0,-8.24,-738917
741465.0,-8.25,-739515
742086.0,-8.47,-740136
742707.0,-8.6,-740757
743325.0,-8.95,-741375
743934.0,-8.84,-741984
744545.0,-8.67,-742595
745171.0,-8.41,-743221
745782.0,-8.56,-743832
746375.0,-8.56,-744425
746947.0,-8.62,-744997
747520.0,-8.63,-745570
748091.0,-8.69,-746141
748642.0,-8.6,-746692
749203.0,-8.44,-747253
749766.0,-8.32,-747816
750322.0,-8.5,-748372
750878.0,-8.58,-748928
751428.0,-8.59,-749478
751990.0,-8.42,-750040
752561.0,-8.37,-750611
753139.0,-8.24,-751189
753716.0,-7.97,-751766
754300.0,-7.79,-752350
754886.0,-7.54,-752936
755475.0,-7.22,-753525
756060.0,-6.25,-754110
756643.0,-5.5,-754693
757220.0,-5.09,-755270
757758.0,-5.3,-755808
758265.0,-5.77,-756315
758757.0,-6.07,-756807
759282.0,-6.43,-757332
759838.0,-7.12,-757888
760417.0,-7.27,-758467
761022.0,-7.33,-759072
761692.0,-6.72,-759742
762387.0,-5.78,-760437
763083.0,-5.16,-761133
763761.0,-4.72,-761811
764399.0,-4.76,-762449
765016.0,-5.1,-763066
765628.0,-5.56,-763678
766238.0,-6.22,-764288
766880.0,-6.4,-764930
767558.0,-6.0,-765608
768299.0,-5.33,-766349
769072.0,-4.54,-767122
769831.0,-3.84,-767881
770559.0,-3.8,-768609
771249.0,-3.93,-769299
771907.0,-4.32,-769957
772553.0,-4.52,-770603
773239.0,-4.13,-771289
773957.0,-3.82,-772007
774703.0,-3.47,-772753
775442.0,-2.96,-773492
776159.0,-2.69,-774209
776861.0,-2.7,-774911
777536.0,-2.67,-775586
778201.0,-2.34,-776251
778873.0,-2.17,-776923
779549.0,-2.13,-777599
780209.0,-2.17,-778259
780863.0,-2.37,-778913
781519.0,-2.28,-779569
782180.0,-1.84,-780230
782856.0,-2.04,-780906
783528.0,-1.7,-781578
784173.0,-1.71,-782223
784830.0,-1.15,-782880
785470.0,-1.05,-783520
786105.0,-1.04,-784155
786706.0,-0.63,-784756
787298.0,-0.54,-785348
787885.0,-1.75,-785935
788442.0,-2.37,-786492
789019.0,-2.59,-787069
789635.0,-3.09,-787685
790282.0,-3.7,-788332
790937.0,-4.27,-788987
791618.0,-5.05,-789668
792331.0,-5.61,-790381
793079.0,-5.91,-791129
793876.0,-6.51,-791926
794708.0,-7.33,-792758
795556.0,-8.23,-793606
796449.0,-8.53,-794499
797408.0,-8.73,-795458
798443.0,-8.54,-796493
799501.0,-8.88,-797551
800589.0,-8.92,-798639
801662.0,-8.82,-799712
