Year,Month,Median montly series,Season,Avg,Avg_trend
1862,10,152.4,Autumn,100.34166666666665,101.81944444444444
1862,11,87.8,Autumn,100.34166666666665,102.0284722222222
1862,12,126.7,Winter,100.34166666666665,102.2375
1863,1,104.0,Winter,92.36666666666667,101.7472222222222
1863,2,47.3,Winter,92.36666666666667,101.25694444444444
1863,3,100.7,Spring,92.36666666666667,100.76666666666665
1863,4,55.5,Spring,92.36666666666667,100.27638888888889
1863,5,59.5,Spring,92.36666666666667,99.7861111111111
1863,6,83.9,Summer,92.36666666666667,99.29583333333333
1863,7,26.7,Summer,92.36666666666667,98.80555555555554
1863,8,124.9,Summer,92.36666666666667,98.31527777777778
1863,9,114.5,Autumn,92.36666666666667,97.82499999999999
1863,10,172.7,Autumn,92.36666666666667,97.33472222222223
1863,11,124.0,Autumn,92.36666666666667,96.84444444444443
1863,12,94.7,Winter,92.36666666666667,96.35416666666667
1864,1,79.9,Winter,77.06666666666666,95.38437499999999
1864,2,51.2,Winter,77.06666666666666,94.41458333333333
1864,3,88.2,Spring,77.06666666666666,93.44479166666667
1864,4,45.8,Spring,77.06666666666666,92.47500000000001
1864,5,52.6,Spring,77.06666666666666,91.50520833333333
1864,6,80.0,Summer,77.06666666666666,90.53541666666666
1864,7,39.7,Summer,77.06666666666666,89.565625
1864,8,54.8,Summer,77.06666666666666,88.59583333333332
1864,9,96.8,Autumn,77.06666666666666,87.62604166666667
1864,10,97.4,Autumn,77.06666666666666,86.65625
1864,11,156.6,Autumn,77.06666666666666,85.68645833333333
1864,12,81.8,Winter,77.06666666666666,84.71666666666667
1865,1,120.4,Winter,94.90833333333335,84.82256944444445
1865,2,92.1,Winter,94.90833333333335,84.92847222222223
1865,3,78.6,Spring,94.90833333333335,85.034375
1865,4,36.2,Spring,94.90833333333335,85.14027777777778
1865,5,111.1,Spring,94.90833333333335,85.24618055555555
1865,6,26.0,Summer,94.90833333333335,85.35208333333334
1865,7,85.2,Summer,94.90833333333335,85.45798611111111
1865,8,126.5,Summer,94.90833333333335,85.56388888888888
1865,9,29.6,Autumn,94.90833333333335,85.66979166666668
1865,10,144.7,Autumn,94.90833333333335,85.77569444444445
1865,11,161.3,Autumn,94.90833333333335,85.88159722222223
1865,12,127.2,Winter,94.90833333333335,85.98750000000001
1866,1,146.9,Winter,91.8,86.60138888888889
1866,2,84.6,Winter,91.8,87.21527777777779
1866,3,100.3,Spring,91.8,87.82916666666667
1866,4,68.4,Spring,91.8,88.44305555555557
1866,5,46.5,Spring,91.8,89.05694444444445
1866,6,89.2,Summer,91.8,89.67083333333333
1866,7,47.7,Summer,91.8,90.28472222222223
1866,8,112.0,Summer,91.8,90.89861111111112
1866,9,129.2,Autumn,91.8,91.5125
1866,10,69.2,Autumn,91.8,92.12638888888891
1866,11,89.2,Autumn,91.8,92.74027777777776
1866,12,118.4,Winter,91.8,93.35416666666667
1867,1,104.6,Winter,84.39166666666667,92.91597222222221
1867,2,89.6,Winter,84.39166666666667,92.47777777777777
1867,3,83.3,Spring,84.39166666666667,92.03958333333334
1867,4,97.1,Spring,84.39166666666667,91.60138888888889
1867,5,106.9,Spring,84.39166666666667,91.16319444444446
1867,6,33.8,Summer,84.39166666666667,90.72500000000001
1867,7,99.6,Summer,84.39166666666667,90.28680555555557
1867,8,85.8,Summer,84.39166666666667,89.84861111111111
1867,9,71.9,Autumn,84.39166666666667,89.41041666666666
1867,10,144.9,Autumn,84.39166666666667,88.97222222222221
1867,11,32.5,Autumn,84.39166666666667,88.53402777777778
1867,12,62.7,Winter,84.39166666666667,88.09583333333332
1868,1,132.1,Winter,95.61666666666667,88.25486111111111
1868,2,80.2,Winter,95.61666666666667,88.41388888888889
1868,3,104.7,Spring,95.61666666666667,88.57291666666667
1868,4,69.1,Spring,95.61666666666667,88.73194444444444
1868,5,69.7,Spring,95.61666666666667,88.89097222222222
1868,6,35.0,Summer,95.61666666666667,89.05
1868,7,40.8,Summer,95.61666666666667,89.20902777777779
1868,8,130.1,Summer,95.61666666666667,89.36805555555554
1868,9,91.5,Autumn,95.61666666666667,89.52708333333334
1868,10,92.1,Autumn,95.61666666666667,89.68611111111112
1868,11,109.3,Autumn,95.61666666666667,89.84513888888891
1868,12,192.8,Winter,95.61666666666667,90.00416666666666
1869,1,149.5,Winter,89.60000000000001,90.22118055555558
1869,2,101.3,Winter,89.60000000000001,90.43819444444445
1869,3,76.2,Spring,89.60000000000001,90.65520833333333
1869,4,73.3,Spring,89.60000000000001,90.87222222222222
1869,5,95.5,Spring,89.60000000000001,91.0892361111111
1869,6,28.1,Summer,89.60000000000001,91.30625000000002
1869,7,62.4,Summer,89.60000000000001,91.52326388888889
1869,8,42.6,Summer,89.60000000000001,91.74027777777779
1869,9,159.3,Autumn,89.60000000000001,91.95729166666666
1869,10,41.8,Autumn,89.60000000000001,92.17430555555556
1869,11,103.0,Autumn,89.60000000000001,92.39131944444445
1869,12,142.2,Winter,89.60000000000001,92.60833333333335
1870,1,106.6,Winter,77.40833333333333,91.84965277777779
1870,2,79.0,Winter,77.40833333333333,91.09097222222222
1870,3,60.0,Spring,77.40833333333333,90.33229166666666
1870,4,41.0,Spring,77.40833333333333,89.57361111111112
1870,5,74.5,Spring,77.40833333333333,88.81493055555556
1870,6,31.6,Summer,77.40833333333333,88.05624999999999
1870,7,41.5,Summer,77.40833333333333,87.29756944444445
1870,8,60.4,Summer,77.40833333333333,86.53888888888889
1870,9,81.8,Autumn,77.40833333333333,85.78020833333335
1870,10,207.1,Autumn,77.40833333333333,85.02152777777778
1870,11,69.3,Autumn,77.40833333333333,84.26284722222222
1870,12,76.1,Winter,77.40833333333333,83.50416666666666
1871,1,125.9,Winter,89.7,83.50833333333334
1871,2,93.7,Winter,89.7,83.5125
1871,3,69.3,Spring,89.7,83.51666666666667
1871,4,106.2,Spring,89.7,83.52083333333334
1871,5,26.3,Spring,89.7,83.52499999999999
1871,6,81.6,Summer,89.7,83.52916666666667
1871,7,148.2,Summer,89.7,83.53333333333333
1871,8,74.8,Summer,89.7,83.53750000000001
1871,9,83.3,Autumn,89.7,83.54166666666667
1871,10,111.0,Autumn,89.7,83.54583333333333
1871,11,80.0,Autumn,89.7,83.55
1871,12,76.1,Winter,89.7,83.55416666666666
1872,1,152.9,Winter,117.075,85.20694444444445
1872,2,117.6,Winter,117.075,86.85972222222222
1872,3,89.5,Spring,117.075,88.5125
1872,4,69.3,Spring,117.075,90.16527777777777
1872,5,56.7,Spring,117.075,91.81805555555557
1872,6,110.5,Summer,117.075,93.47083333333335
1872,7,88.2,Summer,117.075,95.12361111111112
1872,8,115.7,Summer,117.075,96.7763888888889
1872,9,124.6,Autumn,117.075,98.42916666666667
1872,10,140.0,Autumn,117.075,100.08194444444445
1872,11,145.2,Autumn,117.075,101.73472222222222
1872,12,194.7,Winter,117.075,103.38749999999999
1873,1,160.0,Winter,87.125,103.28020833333333
1873,2,43.9,Winter,87.125,103.17291666666665
1873,3,91.7,Spring,87.125,103.065625
1873,4,38.8,Spring,87.125,102.95833333333333
1873,5,57.6,Spring,87.125,102.85104166666666
1873,6,50.0,Summer,87.125,102.74374999999999
1873,7,134.0,Summer,87.125,102.63645833333332
1873,8,151.7,Summer,87.125,102.52916666666665
1873,9,94.5,Autumn,87.125,102.421875
1873,10,112.7,Autumn,87.125,102.31458333333332
1873,11,75.2,Autumn,87.125,102.20729166666666
1873,12,35.4,Winter,87.125,102.09999999999998
1874,1,81.2,Winter,87.40833333333335,100.8638888888889
1874,2,80.6,Winter,87.40833333333335,99.6277777777778
1874,3,54.1,Spring,87.40833333333335,98.39166666666667
1874,4,62.0,Spring,87.40833333333335,97.15555555555557
1874,5,38.9,Spring,87.40833333333335,95.91944444444444
1874,6,43.0,Summer,87.40833333333335,94.68333333333334
1874,7,82.0,Summer,87.40833333333335,93.44722222222224
1874,8,120.5,Summer,87.40833333333335,92.21111111111111
1874,9,107.6,Autumn,87.40833333333335,90.97500000000001
1874,10,137.9,Autumn,87.40833333333335,89.73888888888888
1874,11,118.7,Autumn,87.40833333333335,88.50277777777778
1874,12,122.4,Winter,87.40833333333335,87.26666666666667
1875,1,166.6,Winter,93.81666666666666,87.54548611111112
1875,2,53.1,Winter,93.81666666666666,87.82430555555555
1875,3,40.6,Spring,93.81666666666666,88.10312499999999
1875,4,35.4,Spring,93.81666666666666,88.38194444444446
1875,5,67.9,Spring,93.81666666666666,88.6607638888889
1875,6,94.8,Summer,93.81666666666666,88.93958333333335
1875,7,79.0,Summer,93.81666666666666,89.21840277777778
1875,8,81.6,Summer,93.81666666666666,89.49722222222222
1875,9,149.1,Autumn,93.81666666666666,89.77604166666667
1875,10,173.1,Autumn,93.81666666666666,90.05486111111111
1875,11,118.5,Autumn,93.81666666666666,90.33368055555555
1875,12,66.1,Winter,93.81666666666666,90.61250000000001
1876,1,56.0,Winter,100.56666666666666,91.1607638888889
1876,2,134.4,Winter,100.56666666666666,91.70902777777779
1876,3,111.2,Spring,100.56666666666666,92.25729166666667
1876,4,81.4,Spring,100.56666666666666,92.80555555555556
1876,5,20.1,Spring,100.56666666666666,93.35381944444445
1876,6,51.8,Summer,100.56666666666666,93.90208333333332
1876,7,51.9,Summer,100.56666666666666,94.4503472222222
1876,8,103.3,Summer,100.56666666666666,94.99861111111112
1876,9,125.7,Autumn,100.56666666666666,95.546875
1876,10,134.8,Autumn,100.56666666666666,96.09513888888888
1876,11,131.2,Autumn,100.56666666666666,96.64340277777778
1876,12,205.0,Winter,100.56666666666666,97.19166666666666
1877,1,170.9,Winter,110.825,97.90034722222221
1877,2,74.2,Winter,110.825,98.60902777777778
1877,3,86.2,Spring,110.825,99.31770833333333
1877,4,118.2,Spring,110.825,100.02638888888889
1877,5,76.3,Spring,110.825,100.73506944444443
1877,6,83.4,Summer,110.825,101.44374999999998
1877,7,82.8,Summer,110.825,102.15243055555555
1877,8,141.5,Summer,110.825,102.8611111111111
1877,9,79.3,Autumn,110.825,103.56979166666667
1877,10,136.3,Autumn,110.825,104.27847222222222
1877,11,162.4,Autumn,110.825,104.9871527777778
1877,12,118.4,Winter,110.825,105.69583333333333
1878,1,94.8,Winter,85.33333333333333,105.06111111111112
1878,2,62.4,Winter,85.33333333333333,104.42638888888888
1878,3,46.3,Spring,85.33333333333333,103.79166666666667
1878,4,75.4,Spring,85.33333333333333,103.15694444444445
1878,5,122.0,Spring,85.33333333333333,102.52222222222223
1878,6,133.9,Summer,85.33333333333333,101.8875
1878,7,40.5,Summer,85.33333333333333,101.2527777777778
1878,8,114.8,Summer,85.33333333333333,100.61805555555554
1878,9,92.7,Autumn,85.33333333333333,99.98333333333333
1878,10,107.7,Autumn,85.33333333333333,99.34861111111111
1878,11,66.1,Autumn,85.33333333333333,98.71388888888889
1878,12,67.4,Winter,85.33333333333333,98.07916666666667
1879,1,101.7,Winter,89.19166666666666,97.17777777777779
1879,2,120.4,Winter,89.19166666666666,96.27638888888889
1879,3,55.1,Spring,89.19166666666666,95.375
1879,4,70.5,Spring,89.19166666666666,94.4736111111111
1879,5,71.0,Spring,89.19166666666666,93.57222222222221
1879,6,155.0,Summer,89.19166666666666,92.67083333333333
1879,7,119.9,Summer,89.19166666666666,91.76944444444445
1879,8,122.6,Summer,89.19166666666666,90.86805555555556
1879,9,121.6,Autumn,89.19166666666666,89.96666666666665
1879,10,47.4,Autumn,89.19166666666666,89.06527777777778
1879,11,28.6,Autumn,89.19166666666666,88.16388888888889
1879,12,56.5,Winter,89.19166666666666,87.26249999999999
1880,1,47.7,Winter,89.59166666666668,87.43993055555556
1880,2,107.4,Winter,89.59166666666668,87.61736111111111
1880,3,91.9,Spring,89.59166666666668,87.79479166666665
1880,4,100.7,Spring,89.59166666666668,87.97222222222223
1880,5,37.4,Spring,89.59166666666668,88.14965277777777
1880,6,88.5,Summer,89.59166666666668,88.32708333333333
1880,7,146.3,Summer,89.59166666666668,88.5045138888889
1880,8,52.0,Summer,89.59166666666668,88.68194444444445
1880,9,84.8,Autumn,89.59166666666668,88.859375
1880,10,85.8,Autumn,89.59166666666668,89.03680555555555
1880,11,133.4,Autumn,89.59166666666668,89.2142361111111
1880,12,99.2,Winter,89.59166666666668,89.39166666666667
1881,1,36.5,Winter,95.7,89.66284722222224
1881,2,118.1,Winter,95.7,89.93402777777777
1881,3,103.5,Spring,95.7,90.20520833333335
1881,4,45.2,Spring,95.7,90.47638888888889
1881,5,66.8,Spring,95.7,90.74756944444444
1881,6,128.1,Summer,95.7,91.01875000000001
1881,7,69.6,Summer,95.7,91.28993055555556
1881,8,130.3,Summer,95.7,91.56111111111113
1881,9,74.4,Autumn,95.7,91.83229166666668
1881,10,103.8,Autumn,95.7,92.10347222222224
1881,11,146.7,Autumn,95.7,92.37465277777778
1881,12,125.4,Winter,95.7,92.64583333333333
1882,1,80.2,Winter,104.38333333333333,93.26215277777779
1882,2,94.5,Winter,104.38333333333333,93.87847222222223
1882,3,84.2,Spring,104.38333333333333,94.49479166666667
1882,4,117.6,Spring,104.38333333333333,95.1111111111111
1882,5,77.3,Spring,104.38333333333333,95.72743055555556
1882,6,97.3,Summer,104.38333333333333,96.34375
1882,7,138.7,Summer,104.38333333333333,96.96006944444444
1882,8,90.8,Summer,104.38333333333333,97.57638888888887
1882,9,91.8,Autumn,104.38333333333333,98.19270833333333
1882,10,115.7,Autumn,104.38333333333333,98.80902777777779
1882,11,148.3,Autumn,104.38333333333333,99.42534722222223
1882,12,116.2,Winter,104.38333333333333,100.04166666666667
1883,1,167.2,Winter,101.22500000000001,100.27187500000001
1883,2,174.4,Winter,101.22500000000001,100.50208333333335
1883,3,49.1,Spring,101.22500000000001,100.73229166666665
1883,4,66.7,Spring,101.22500000000001,100.96249999999999
1883,5,62.3,Spring,101.22500000000001,101.19270833333333
1883,6,59.8,Summer,101.22500000000001,101.42291666666667
1883,7,108.0,Summer,101.22500000000001,101.653125
1883,8,109.7,Summer,101.22500000000001,101.88333333333333
1883,9,134.1,Autumn,101.22500000000001,102.11354166666666
1883,10,99.4,Autumn,101.22500000000001,102.34375
1883,11,127.0,Autumn,101.22500000000001,102.57395833333334
1883,12,57.0,Winter,101.22500000000001,102.80416666666667
1884,1,145.0,Winter,88.85000000000001,102.15694444444443
1884,2,156.7,Winter,88.85000000000001,101.50972222222221
1884,3,117.9,Spring,88.85000000000001,100.86250000000001
1884,4,45.2,Spring,88.85000000000001,100.21527777777779
1884,5,71.9,Spring,88.85000000000001,99.56805555555555
1884,6,26.3,Summer,88.85000000000001,98.92083333333333
1884,7,94.4,Summer,88.85000000000001,98.27361111111111
1884,8,49.6,Summer,88.85000000000001,97.62638888888891
1884,9,72.2,Autumn,88.85000000000001,96.97916666666667
1884,10,73.1,Autumn,88.85000000000001,96.33194444444445
1884,11,97.3,Autumn,88.85000000000001,95.68472222222222
1884,12,116.6,Winter,88.85000000000001,95.03750000000002
1885,1,98.2,Winter,84.60000000000001,94.34479166666667
1885,2,127.0,Winter,84.60000000000001,93.65208333333334
1885,3,75.9,Spring,84.60000000000001,92.95937500000001
1885,4,90.2,Spring,84.60000000000001,92.26666666666667
1885,5,72.4,Spring,84.60000000000001,91.57395833333335
1885,6,30.3,Summer,84.60000000000001,90.88125000000001
1885,7,56.9,Summer,84.60000000000001,90.18854166666667
1885,8,84.0,Summer,84.60000000000001,89.49583333333334
1885,9,144.0,Autumn,84.60000000000001,88.80312500000001
1885,10,115.2,Autumn,84.60000000000001,88.11041666666667
1885,11,74.4,Autumn,84.60000000000001,87.41770833333334
1885,12,46.7,Winter,84.60000000000001,86.72500000000001
1886,1,112.6,Winter,99.22500000000001,87.15729166666667
1886,2,82.6,Winter,99.22500000000001,87.58958333333334
1886,3,100.7,Spring,99.22500000000001,88.02187500000001
1886,4,62.8,Spring,99.22500000000001,88.45416666666667
1886,5,111.8,Spring,99.22500000000001,88.88645833333334
1886,6,44.0,Summer,99.22500000000001,89.31875000000002
1886,7,103.1,Summer,99.22500000000001,89.7510416666667
1886,8,75.6,Summer,99.22500000000001,90.18333333333334
1886,9,109.2,Autumn,99.22500000000001,90.61562500000001
1886,10,150.9,Autumn,99.22500000000001,91.04791666666667
1886,11,91.3,Autumn,99.22500000000001,91.48020833333335
1886,12,146.1,Winter,99.22500000000001,91.91250000000001
1887,1,102.2,Winter,65.75,91.12708333333335
1887,2,47.4,Winter,65.75,90.34166666666668
1887,3,45.3,Spring,65.75,89.55625000000002
1887,4,49.8,Spring,65.75,88.77083333333336
1887,5,38.8,Spring,65.75,87.98541666666667
1887,6,14.9,Summer,65.75,87.2
1887,7,71.6,Summer,65.75,86.41458333333334
1887,8,84.4,Summer,65.75,85.62916666666666
1887,9,85.5,Autumn,65.75,84.84375000000001
1887,10,69.9,Autumn,65.75,84.05833333333334
1887,11,94.4,Autumn,65.75,83.27291666666667
1887,12,84.8,Winter,65.75,82.48750000000001
1888,1,89.7,Winter,88.825,82.05416666666666
1888,2,25.7,Winter,88.825,81.62083333333334
1888,3,98.3,Spring,88.825,81.1875
1888,4,55.9,Spring,88.825,80.75416666666668
1888,5,76.7,Spring,88.825,80.32083333333334
1888,6,121.9,Summer,88.825,79.8875
1888,7,139.8,Summer,88.825,79.45416666666667
1888,8,88.4,Summer,88.825,79.02083333333333
1888,9,33.2,Autumn,88.825,78.5875
1888,10,65.0,Autumn,88.825,78.15416666666667
1888,11,129.3,Autumn,88.825,77.72083333333335
1888,12,142.0,Winter,88.825,77.2875
1889,1,90.3,Winter,84.01666666666667,78.0486111111111
1889,2,81.1,Winter,84.01666666666667,78.80972222222222
1889,3,50.5,Spring,84.01666666666667,79.57083333333334
1889,4,74.6,Spring,84.01666666666667,80.33194444444445
1889,5,102.7,Spring,84.01666666666667,81.09305555555555
1889,6,28.0,Summer,84.01666666666667,81.85416666666667
1889,7,63.7,Summer,84.01666666666667,82.61527777777778
1889,8,160.4,Summer,84.01666666666667,83.37638888888888
1889,9,55.1,Autumn,84.01666666666667,84.1375
1889,10,135.2,Autumn,84.01666666666667,84.89861111111111
1889,11,57.5,Autumn,84.01666666666667,85.65972222222223
1889,12,109.1,Winter,84.01666666666667,86.42083333333333
1890,1,143.3,Winter,87.25833333333333,86.35555555555555
1890,2,45.7,Winter,87.25833333333333,86.29027777777777
1890,3,97.9,Spring,87.25833333333333,86.22500000000001
1890,4,45.9,Spring,87.25833333333333,86.15972222222223
1890,5,75.9,Spring,87.25833333333333,86.09444444444443
1890,6,88.2,Summer,87.25833333333333,86.02916666666668
1890,7,73.1,Summer,87.25833333333333,85.96388888888889
1890,8,84.7,Summer,87.25833333333333,85.89861111111111
1890,9,85.3,Autumn,87.25833333333333,85.83333333333333
1890,10,65.0,Autumn,87.25833333333333,85.76805555555556
1890,11,171.8,Autumn,87.25833333333333,85.70277777777777
1890,12,70.3,Winter,87.25833333333333,85.6375
1891,1,58.7,Winter,86.84166666666668,85.75520833333333
1891,2,10.1,Winter,86.84166666666668,85.87291666666665
1891,3,48.5,Spring,86.84166666666668,85.99062499999998
1891,4,61.4,Spring,86.84166666666668,86.10833333333333
1891,5,87.7,Spring,86.84166666666668,86.22604166666666
1891,6,74.2,Summer,86.84166666666668,86.34375
1891,7,53.6,Summer,86.84166666666668,86.46145833333333
1891,8,161.3,Summer,86.84166666666668,86.57916666666667
1891,9,82.9,Autumn,86.84166666666668,86.69687499999999
1891,10,141.8,Autumn,86.84166666666668,86.81458333333335
1891,11,103.1,Autumn,86.84166666666668,86.93229166666667
1891,12,158.8,Winter,86.84166666666668,87.05000000000001
1892,1,70.9,Winter,87.51666666666667,87.0607638888889
1892,2,81.0,Winter,87.51666666666667,87.07152777777777
1892,3,27.9,Spring,87.51666666666667,87.08229166666666
1892,4,32.6,Spring,87.51666666666667,87.09305555555557
1892,5,112.3,Spring,87.51666666666667,87.10381944444445
1892,6,70.7,Summer,87.51666666666667,87.11458333333333
1892,7,90.1,Summer,87.51666666666667,87.12534722222222
1892,8,164.6,Summer,87.51666666666667,87.13611111111112
1892,9,101.3,Autumn,87.51666666666667,87.14687500000001
1892,10,89.7,Autumn,87.51666666666667,87.15763888888891
1892,11,134.3,Autumn,87.51666666666667,87.16840277777779
1892,12,74.8,Winter,87.51666666666667,87.17916666666667
1893,1,88.3,Winter,71.38333333333334,86.53506944444445
1893,2,102.2,Winter,71.38333333333334,85.89097222222223
1893,3,23.6,Spring,71.38333333333334,85.246875
1893,4,29.8,Spring,71.38333333333334,84.60277777777777
1893,5,50.0,Spring,71.38333333333334,83.95868055555556
1893,6,53.2,Summer,71.38333333333334,83.31458333333335
1893,7,74.2,Summer,71.38333333333334,82.67048611111112
1893,8,113.7,Summer,71.38333333333334,82.02638888888889
1893,9,58.2,Autumn,71.38333333333334,81.38229166666666
1893,10,81.4,Autumn,71.38333333333334,80.73819444444446
1893,11,65.3,Autumn,71.38333333333334,80.09409722222223
1893,12,116.7,Winter,71.38333333333334,79.45
1894,1,131.9,Winter,90.64166666666667,79.58020833333335
1894,2,94.9,Winter,90.64166666666667,79.71041666666666
1894,3,62.2,Spring,90.64166666666667,79.840625
1894,4,107.6,Spring,90.64166666666667,79.97083333333333
1894,5,72.3,Spring,90.64166666666667,80.10104166666666
1894,6,62.8,Summer,90.64166666666667,80.23125
1894,7,114.1,Summer,90.64166666666667,80.36145833333333
1894,8,88.7,Summer,90.64166666666667,80.49166666666666
1894,9,16.3,Autumn,90.64166666666667,80.621875
1894,10,123.3,Autumn,90.64166666666667,80.75208333333335
1894,11,116.4,Autumn,90.64166666666667,80.88229166666667
1894,12,97.2,Winter,90.64166666666667,81.0125
1895,1,103.4,Winter,88.40833333333335,81.721875
1895,2,29.8,Winter,88.40833333333335,82.43125
1895,3,99.5,Spring,88.40833333333335,83.140625
1895,4,57.7,Spring,88.40833333333335,83.85000000000001
1895,5,18.3,Spring,88.40833333333335,84.559375
1895,6,59.2,Summer,88.40833333333335,85.26875000000001
1895,7,124.4,Summer,88.40833333333335,85.97812499999999
1895,8,139.0,Summer,88.40833333333335,86.6875
1895,9,28.5,Autumn,88.40833333333335,87.39687500000001
1895,10,104.3,Autumn,88.40833333333335,88.10625
1895,11,141.8,Autumn,88.40833333333335,88.81562500000001
1895,12,155.0,Winter,88.40833333333335,89.52500000000002
1896,1,48.8,Winter,84.28333333333333,89.26006944444445
1896,2,56.5,Winter,84.28333333333333,88.9951388888889
1896,3,119.7,Spring,84.28333333333333,88.73020833333334
1896,4,35.5,Spring,84.28333333333333,88.46527777777779
1896,5,11.2,Spring,84.28333333333333,88.20034722222222
1896,6,70.7,Summer,84.28333333333333,87.93541666666668
1896,7,148.5,Summer,84.28333333333333,87.67048611111112
1896,8,59.9,Summer,84.28333333333333,87.40555555555557
1896,9,159.2,Autumn,84.28333333333333,87.140625
1896,10,101.0,Autumn,84.28333333333333,86.87569444444445
1896,11,34.8,Autumn,84.28333333333333,86.61076388888888
1896,12,165.6,Winter,84.28333333333333,86.34583333333335
1897,1,73.1,Winter,101.43333333333334,86.88854166666668
1897,2,72.5,Winter,101.43333333333334,87.43124999999999
1897,3,147.3,Spring,101.43333333333334,87.97395833333333
1897,4,112.0,Spring,101.43333333333334,88.51666666666667
1897,5,47.8,Spring,101.43333333333334,89.059375
1897,6,119.6,Summer,101.43333333333334,89.60208333333333
1897,7,60.6,Summer,101.43333333333334,90.14479166666666
1897,8,149.4,Summer,101.43333333333334,90.6875
1897,9,77.3,Autumn,101.43333333333334,91.23020833333334
1897,10,90.1,Autumn,101.43333333333334,91.77291666666667
1897,11,127.6,Autumn,101.43333333333334,92.31562500000001
1897,12,139.9,Winter,101.43333333333334,92.85833333333335
1898,1,78.5,Winter,88.58333333333333,93.03749999999998
1898,2,79.1,Winter,88.58333333333333,93.21666666666665
1898,3,34.1,Spring,88.58333333333333,93.39583333333333
1898,4,109.8,Spring,88.58333333333333,93.57499999999999
1898,5,89.4,Spring,88.58333333333333,93.75416666666666
1898,6,77.7,Summer,88.58333333333333,93.93333333333334
1898,7,31.9,Summer,88.58333333333333,94.1125
1898,8,132.8,Summer,88.58333333333333,94.29166666666667
1898,9,88.4,Autumn,88.58333333333333,94.47083333333335
1898,10,123.5,Autumn,88.58333333333333,94.64999999999999
1898,11,122.7,Autumn,88.58333333333333,94.82916666666667
1898,12,95.1,Winter,88.58333333333333,95.00833333333334
1899,1,133.4,Winter,91.31666666666666,94.58680555555556
1899,2,100.1,Winter,91.31666666666666,94.16527777777777
1899,3,52.7,Spring,91.31666666666666,93.74374999999999
1899,4,98.6,Spring,91.31666666666666,93.32222222222221
1899,5,87.8,Spring,91.31666666666666,92.90069444444443
1899,6,60.3,Summer,91.31666666666666,92.47916666666667
1899,7,77.0,Summer,91.31666666666666,92.05763888888889
1899,8,67.9,Summer,91.31666666666666,91.63611111111112
1899,9,82.4,Autumn,91.31666666666666,91.21458333333334
1899,10,57.9,Autumn,91.31666666666666,90.79305555555555
1899,11,92.9,Autumn,91.31666666666666,90.37152777777777
1899,12,184.8,Winter,91.31666666666666,89.94999999999999
1900,1,114.4,Winter,101.47500000000001,90.48715277777778
1900,2,108.9,Winter,101.47500000000001,91.02430555555554
1900,3,26.1,Spring,101.47500000000001,91.56145833333333
1900,4,67.5,Spring,101.47500000000001,92.09861111111111
1900,5,79.9,Spring,101.47500000000001,92.63576388888889
1900,6,118.2,Summer,101.47500000000001,93.17291666666665
1900,7,75.7,Summer,101.47500000000001,93.71006944444446
1900,8,135.3,Summer,101.47500000000001,94.24722222222222
1900,9,46.7,Autumn,101.47500000000001,94.784375
1900,10,133.9,Autumn,101.47500000000001,95.32152777777777
1900,11,166.8,Autumn,101.47500000000001,95.85868055555555
1900,12,144.3,Winter,101.47500000000001,96.39583333333333
1901,1,108.7,Winter,85.5,96.15347222222222
1901,2,42.9,Winter,85.5,95.91111111111111
1901,3,80.6,Spring,85.5,95.66875
1901,4,81.1,Spring,85.5,95.4263888888889
1901,5,49.1,Spring,85.5,95.18402777777779
1901,6,75.6,Summer,85.5,94.94166666666668
1901,7,33.3,Summer,85.5,94.69930555555557
1901,8,98.6,Summer,85.5,94.45694444444445
1901,9,133.6,Autumn,85.5,94.21458333333334
1901,10,107.6,Autumn,85.5,93.97222222222223
1901,11,96.4,Autumn,85.5,93.72986111111112
1901,12,118.5,Winter,85.5,93.48750000000001
1902,1,70.9,Winter,82.75,92.70729166666668
1902,2,83.5,Winter,82.75,91.92708333333333
1902,3,67.2,Spring,82.75,91.14687500000001
1902,4,73.1,Spring,82.75,90.36666666666667
1902,5,69.5,Spring,82.75,89.58645833333334
1902,6,74.0,Summer,82.75,88.80625000000002
1902,7,80.7,Summer,82.75,88.02604166666667
1902,8,76.2,Summer,82.75,87.24583333333334
1902,9,86.8,Autumn,82.75,86.465625
1902,10,69.9,Autumn,82.75,85.68541666666668
1902,11,144.8,Autumn,82.75,84.90520833333333
1902,12,96.4,Winter,82.75,84.125
1903,1,161.1,Winter,111.26666666666667,85.1986111111111
1903,2,97.8,Winter,111.26666666666667,86.27222222222223
1903,3,168.6,Spring,111.26666666666667,87.34583333333335
1903,4,49.1,Spring,111.26666666666667,88.41944444444444
1903,5,70.7,Spring,111.26666666666667,89.49305555555556
1903,6,68.1,Summer,111.26666666666667,90.56666666666666
1903,7,129.9,Summer,111.26666666666667,91.64027777777778
1903,8,150.5,Summer,111.26666666666667,92.71388888888889
1903,9,106.0,Autumn,111.26666666666667,93.78750000000001
1903,10,156.0,Autumn,111.26666666666667,94.86111111111113
1903,11,73.2,Autumn,111.26666666666667,95.93472222222222
1903,12,104.2,Winter,111.26666666666667,97.00833333333334
1904,1,120.1,Winter,87.01666666666667,97.18611111111112
1904,2,133.1,Winter,87.01666666666667,97.3638888888889
1904,3,77.1,Spring,87.01666666666667,97.54166666666667
1904,4,60.5,Spring,87.01666666666667,97.71944444444445
